,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
27,2010-08-10,2.3848491329625015,-60.06165839914564,55.566356259441115,2.3848491329625015,2.3848491329625015,-4.53569957467156,-4.53569957467156,-4.53569957467156,-0.33744240435552725,-0.33744240435552725,-0.33744240435552725,-4.198257170316033,-4.198257170316033,-4.198257170316033,0.0,0.0,0.0,-2.150850441709059
28,2010-08-11,2.395618483310444,-62.622748952048745,57.599877321883376,2.395618483310444,2.395618483310444,-4.038402703639182,-4.038402703639182,-4.038402703639182,-0.17967112601362636,-0.17967112601362636,-0.17967112601362636,-3.858731577625556,-3.858731577625556,-3.858731577625556,0.0,0.0,0.0,-1.6427842203287382
29,2010-08-12,2.406387833658387,-60.764773455812346,53.56905761081242,2.406387833658387,2.406387833658387,-4.161427916747337,-4.161427916747337,-4.161427916747337,-0.6562877815445074,-0.6562877815445074,-0.6562877815445074,-3.505140135202831,-3.505140135202831,-3.505140135202831,0.0,0.0,0.0,-1.7550400830889505
30,2010-08-13,2.4171571840063297,-56.58614515478785,53.50488187207871,2.4171571840063297,2.4171571840063297,-4.195993344430811,-4.195993344430811,-4.195993344430811,-1.0535156581755423,-1.0535156581755423,-1.0535156581755423,-3.142477686255269,-3.142477686255269,-3.142477686255269,0.0,0.0,0.0,-1.778836160424481
31,2010-08-16,2.449465235050158,-57.6266738502957,56.17450198749537,2.449465235050158,2.449465235050158,-2.259443753138262,-2.259443753138262,-2.259443753138262,-0.21081261080059874,-0.21081261080059874,-0.21081261080059874,-2.0486311423376633,-2.0486311423376633,-2.0486311423376633,0.0,0.0,0.0,0.19002148191189594
32,2010-08-17,2.4602345853981014,-59.03663413265438,57.287913554811155,2.4602345853981014,2.4602345853981014,-2.0346000158298003,-2.0346000158298003,-2.0346000158298003,-0.3374424043547163,-0.3374424043547163,-0.3374424043547163,-1.6971576114750841,-1.6971576114750841,-1.6971576114750841,0.0,0.0,0.0,0.42563456956830104
33,2010-08-18,2.471003935746044,-57.44506436651215,54.23344782198901,2.471003935746044,2.471003935746044,-1.5386612326003555,-1.5386612326003555,-1.5386612326003555,-0.17967112601405413,-0.17967112601405413,-0.17967112601405413,-1.3589901065863015,-1.3589901065863015,-1.3589901065863015,0.0,0.0,0.0,0.9323427031456883
34,2010-08-19,2.4817732860939863,-54.66462438943592,53.02375383662597,2.4817732860939863,2.4817732860939863,-1.6938461816465724,-1.6938461816465724,-1.6938461816465724,-0.6562877815451357,-0.6562877815451357,-0.6562877815451357,-1.0375584001014369,-1.0375584001014369,-1.0375584001014369,0.0,0.0,0.0,0.7879271044474139
35,2010-08-20,2.492542636441929,-54.734367397922,59.120452997272075,2.492542636441929,2.492542636441929,-1.7893436022472335,-1.7893436022472335,-1.7893436022472335,-1.0535156581748253,-1.0535156581748253,-1.0535156581748253,-0.7358279440724084,-0.7358279440724084,-0.7358279440724084,0.0,0.0,0.0,0.7031990341946956
36,2010-08-23,2.5248506874857575,-57.51603827435321,58.44000877065417,2.5248506874857575,2.5248506874857575,-0.18198445460603185,-0.18198445460603185,-0.18198445460603185,-0.2108126108002209,-0.2108126108002209,-0.2108126108002209,0.028828156194189047,0.028828156194189047,0.028828156194189047,0.0,0.0,0.0,2.3428662328797256
37,2010-08-24,2.5356200378337004,-53.54228905555819,60.510758099272344,2.5356200378337004,2.5356200378337004,-0.10557755087699681,-0.10557755087699681,-0.10557755087699681,-0.33744240435390543,-0.33744240435390543,-0.33744240435390543,0.2318648534769086,0.2318648534769086,0.2318648534769086,0.0,0.0,0.0,2.4300424869567037
38,2010-08-25,2.5463893881816433,-54.78997778582194,58.12699586681775,2.5463893881816433,2.5463893881816433,0.22796642589413776,0.22796642589413776,0.22796642589413776,-0.17967112601448199,-0.17967112601448199,-0.17967112601448199,0.4076375519086198,0.4076375519086198,0.4076375519086198,0.0,0.0,0.0,2.774355814075781
39,2010-08-26,2.557158738529586,-52.81938043069588,57.87014616403469,2.557158738529586,2.557158738529586,-0.10031082942057654,-0.10031082942057654,-0.10031082942057654,-0.6562877815441908,-0.6562877815441908,-0.6562877815441908,0.5559769521236142,0.5559769521236142,0.5559769521236142,0.0,0.0,0.0,2.4568479091090096
40,2010-08-27,2.5679280888775287,-52.38506270648624,58.53963013610302,2.5679280888775287,2.5679280888775287,-0.37643553898669757,-0.37643553898669757,-0.37643553898669757,-1.0535156581761238,-1.0535156581761238,-1.0535156581761238,0.6770801191894261,0.6770801191894261,0.6770801191894261,0.0,0.0,0.0,2.191492549890831
41,2010-08-30,2.600236139921357,-50.728056750985,60.3949989126614,2.600236139921357,2.600236139921357,0.6726050631423733,0.6726050631423733,0.6726050631423733,-0.2108126108015174,-0.2108126108015174,-0.2108126108015174,0.8834176739438907,0.8834176739438907,0.8834176739438907,0.0,0.0,0.0,3.2728412030637304
42,2010-08-31,2.6110054902693,-50.98082514440186,64.89626938415552,2.6110054902693,2.6110054902693,0.5657139004278244,0.5657139004278244,0.5657139004278244,-0.33744240435462425,-0.33744240435462425,-0.33744240435462425,0.9031563047824488,0.9031563047824488,0.9031563047824488,0.0,0.0,0.0,3.1767193906971243
43,2010-09-01,2.6217748406172428,-52.20825453188278,57.23214776317121,2.6217748406172428,2.6217748406172428,0.7207376018701696,0.7207376018701696,0.7207376018701696,-0.17967112601332802,-0.17967112601332802,-0.17967112601332802,0.9004087278834975,0.9004087278834975,0.9004087278834975,0.0,0.0,0.0,3.342512442487412
44,2010-09-02,2.6325441909651857,-49.80901179980415,62.61077580777436,2.6325441909651857,2.6325441909651857,0.22024605864609428,0.22024605864609428,0.22024605864609428,-0.6562877815448189,-0.6562877815448189,-0.6562877815448189,0.8765338401909132,0.8765338401909132,0.8765338401909132,0.0,0.0,0.0,2.85279024961128
45,2010-09-03,2.6433135413131286,-53.59405091739153,58.62333837124217,2.6433135413131286,2.6433135413131286,-0.2205885715514538,-0.2205885715514538,-0.2205885715514538,-1.0535156581754068,-1.0535156581754068,-1.0535156581754068,0.8329270866239531,0.8329270866239531,0.8329270866239531,0.0,0.0,0.0,2.4227249697616746
46,2010-09-07,2.6863909427048993,-55.3632253258665,57.304793637262634,2.6863909427048993,2.6863909427048993,0.1513601515594292,0.1513601515594292,0.1513601515594292,-0.33744240435355777,-0.33744240435355777,-0.33744240435355777,0.488802555912987,0.488802555912987,0.488802555912987,0.0,0.0,0.0,2.8377510942643287
47,2010-09-08,2.697160293052842,-51.46040546754215,59.860411527314454,2.697160293052842,2.697160293052842,0.18727030377130272,0.18727030377130272,0.18727030377130272,-0.1796711260148378,-0.1796711260148378,-0.1796711260148378,0.3669414297861405,0.3669414297861405,0.3669414297861405,0.0,0.0,0.0,2.884430596824145
48,2010-09-09,2.707929643400785,-53.49682749720944,57.225866186778795,2.707929643400785,2.707929643400785,-0.42306128797960124,-0.42306128797960124,-0.42306128797960124,-0.6562877815454471,-0.6562877815454471,-0.6562877815454471,0.2332264935658459,0.2332264935658459,0.2332264935658459,0.0,0.0,0.0,2.284868355421184
49,2010-09-10,2.718698993748728,-56.289897481680605,55.30419051392812,2.718698993748728,2.718698993748728,-0.9646889667481542,-0.9646889667481542,-0.9646889667481542,-1.0535156581743648,-1.0535156581743648,-1.0535156581743648,0.08882669142621073,0.08882669142621073,0.08882669142621073,0.0,0.0,0.0,1.7540100270005738
50,2010-09-13,2.751007044792556,-56.896975053467514,58.58067847159589,2.751007044792556,2.751007044792556,-0.6078338606219038,-0.6078338606219038,-0.6078338606219038,-0.21081261079991548,-0.21081261079991548,-0.21081261079991548,-0.3970212498219884,-0.3970212498219884,-0.3970212498219884,0.0,0.0,0.0,2.143173184170652
51,2010-09-14,2.7617763951404988,-56.57902129814096,58.14434633728982,2.7617763951404988,2.7617763951404988,-0.9100963403128881,-0.9100963403128881,-0.9100963403128881,-0.3374424043555505,-0.3374424043555505,-0.3374424043555505,-0.5726539359573378,-0.5726539359573378,-0.5726539359573378,0.0,0.0,0.0,1.8516800548276107
52,2010-09-15,2.7725457454884417,-60.41714756600243,58.786341286469764,2.7725457454884417,2.7725457454884417,-0.9327810442190541,-0.9327810442190541,-0.9327810442190541,-0.1796711260141835,-0.1796711260141835,-0.1796711260141835,-0.7531099182048705,-0.7531099182048705,-0.7531099182048705,0.0,0.0,0.0,1.8397647012693876
53,2010-09-16,2.783315095836384,-49.35281187421672,58.857056669075135,2.783315095836384,2.783315095836384,-1.5933819130908868,-1.5933819130908868,-1.5933819130908868,-0.6562877815460753,-0.6562877815460753,-0.6562877815460753,-0.9370941315448112,-0.9370941315448112,-0.9370941315448112,0.0,0.0,0.0,1.1899331827454973
54,2010-09-17,2.794084446184327,-56.056956348667,56.26701618385965,2.794084446184327,2.794084446184327,-2.176755654140054,-2.176755654140054,-2.176755654140054,-1.0535156581763132,-1.0535156581763132,-1.0535156581763132,-1.1232399959637407,-1.1232399959637407,-1.1232399959637407,0.0,0.0,0.0,0.6173287920442729
55,2010-09-20,2.8263924972281558,-63.75069734112856,59.833875273069125,2.8263924972281558,2.8263924972281558,-1.8906730586256335,-1.8906730586256335,-1.8906730586256335,-0.2108126108012119,-0.2108126108012119,-0.2108126108012119,-1.6798604478244217,-1.6798604478244217,-1.6798604478244217,0.0,0.0,0.0,0.9357194386025223
56,2010-09-21,2.8371618475760982,-56.10774544273844,58.186115888446004,2.8371618475760982,2.8371618475760982,-2.1969794540634857,-2.1969794540634857,-2.1969794540634857,-0.33744240435321005,-0.33744240435321005,-0.33744240435321005,-1.8595370497102754,-1.8595370497102754,-1.8595370497102754,0.0,0.0,0.0,0.6401823935126125
57,2010-09-22,2.847931197924041,-52.527073850236256,56.96040666270562,2.847931197924041,2.847931197924041,-2.213215092675611,-2.213215092675611,-2.213215092675611,-0.17967112601302962,-0.17967112601302962,-0.17967112601302962,-2.0335439666625814,-2.0335439666625814,-2.0335439666625814,0.0,0.0,0.0,0.63471610524843
58,2010-09-23,2.8587005482719836,-58.92053958197148,55.51162469904482,2.8587005482719836,2.8587005482719836,-2.8565138699149597,-2.8565138699149597,-2.8565138699149597,-0.6562877815451305,-0.6562877815451305,-0.6562877815451305,-2.2002260883698295,-2.2002260883698295,-2.2002260883698295,0.0,0.0,0.0,0.002186678357023908
59,2010-09-24,2.869469898619927,-56.17133288682894,54.592702109179626,2.869469898619927,2.869469898619927,-3.411483286085553,-3.411483286085553,-3.411483286085553,-1.0535156581776122,-1.0535156581776122,-1.0535156581776122,-2.357967627907941,-2.357967627907941,-2.357967627907941,0.0,0.0,0.0,-0.5420133874656261
60,2010-09-27,2.9017779496637552,-57.71306686105936,56.884141559763876,2.9017779496637552,2.9017779496637552,-2.973687300895244,-2.973687300895244,-2.973687300895244,-0.21081261080250846,-0.21081261080250846,-0.21081261080250846,-2.762874690092735,-2.762874690092735,-2.762874690092735,0.0,0.0,0.0,-0.07190935123148856
61,2010-09-28,2.912547300011698,-58.27896353767162,53.74758646048141,2.912547300011698,2.912547300011698,-3.2084438254710954,-3.2084438254710954,-3.2084438254710954,-0.33744240435520284,-0.33744240435520284,-0.33744240435520284,-2.8710014211158925,-2.8710014211158925,-2.8710014211158925,0.0,0.0,0.0,-0.29589652545939726
62,2010-09-29,2.9233166503596406,-57.064409489138356,59.26087451011428,2.9233166503596406,2.9233166503596406,-3.143922180963619,-3.143922180963619,-3.143922180963619,-0.17967112601345733,-0.17967112601345733,-0.17967112601345733,-2.9642510549501617,-2.9642510549501617,-2.9642510549501617,0.0,0.0,0.0,-0.22060553060397847
63,2010-09-30,2.934086000707583,-56.936478782665745,55.651195663959086,2.934086000707583,2.934086000707583,-3.6984822551081753,-3.6984822551081753,-3.6984822551081753,-0.6562877815453384,-0.6562877815453384,-0.6562877815453384,-3.0421944735628363,-3.0421944735628363,-3.0421944735628363,0.0,0.0,0.0,-0.7643962544005922
64,2010-10-01,2.944855351055526,-58.09517327354416,57.952257982276066,2.944855351055526,2.944855351055526,-4.158272111268388,-4.158272111268388,-4.158272111268388,-1.0535156581765701,-1.0535156581765701,-1.0535156581765701,-3.104756453091817,-3.104756453091817,-3.104756453091817,0.0,0.0,0.0,-1.2134167602128616
65,2010-10-04,2.9771634020993547,-58.25300189716729,56.38531215086146,2.9771634020993547,2.9771634020993547,-3.4161488901893007,-3.4161488901893007,-3.4161488901893007,-0.2108126107996099,-0.2108126107996099,-0.2108126107996099,-3.205336279389691,-3.205336279389691,-3.205336279389691,0.0,0.0,0.0,-0.438985488089946
66,2010-10-05,2.987932752447297,-55.256657722494396,58.14672260999992,2.987932752447297,2.987932752447297,-3.551096163958818,-3.551096163958818,-3.551096163958818,-0.3374424043543921,-0.3374424043543921,-0.3374424043543921,-3.2136537596044255,-3.2136537596044255,-3.2136537596044255,0.0,0.0,0.0,-0.5631634115115207
67,2010-10-06,2.9987021027952405,-56.539103806484505,63.45871315994167,2.9987021027952405,2.9987021027952405,-3.3920081253486134,-3.3920081253486134,-3.3920081253486134,-0.17967112601280294,-0.17967112601280294,-0.17967112601280294,-3.2123369993358106,-3.2123369993358106,-3.2123369993358106,0.0,0.0,0.0,-0.3933060225533729
68,2010-10-07,3.009471453143183,-60.23247936904848,58.00165747315335,3.009471453143183,3.009471453143183,-3.8600599591646483,-3.8600599591646483,-3.8600599591646483,-0.656287781546387,-0.656287781546387,-0.656287781546387,-3.2037721776182617,-3.2037721776182617,-3.2037721776182617,0.0,0.0,0.0,-0.8505885060214653
69,2010-10-08,3.020240803491126,-59.313714595329444,55.932252204555134,3.020240803491126,3.020240803491126,-4.2442188868261415,-4.2442188868261415,-4.2442188868261415,-1.0535156581781937,-1.0535156581781937,-1.0535156581781937,-3.1907032286479478,-3.1907032286479478,-3.1907032286479478,0.0,0.0,0.0,-1.2239780833350156
70,2010-10-11,3.052548854534954,-58.19023376656882,55.99382057510943,3.052548854534954,3.052548854534954,-3.3669569985447363,-3.3669569985447363,-3.3669569985447363,-0.21081261080006022,-0.21081261080006022,-0.21081261080006022,-3.156144387744676,-3.156144387744676,-3.156144387744676,0.0,0.0,0.0,-0.3144081440097821
71,2010-10-12,3.0633182048828966,-53.688511203418265,58.4583922259727,3.0633182048828966,3.0633182048828966,-3.495095412469107,-3.495095412469107,-3.495095412469107,-0.33744240435358114,-0.33744240435358114,-0.33744240435358114,-3.1576530081155254,-3.1576530081155254,-3.1576530081155254,0.0,0.0,0.0,-0.4317772075862103
72,2010-10-13,3.07408755523084,-60.784278398883274,59.23996721207242,3.07408755523084,3.07408755523084,-3.351253978773287,-3.351253978773287,-3.351253978773287,-0.17967112601431287,-0.17967112601431287,-0.17967112601431287,-3.1715828527589744,-3.1715828527589744,-3.1715828527589744,0.0,0.0,0.0,-0.27716642354244714
73,2010-10-14,3.0848569055787824,-59.18162756512286,58.109467645869934,3.0848569055787824,3.0848569055787824,-3.857668485040375,-3.857668485040375,-3.857668485040375,-0.6562877815454418,-0.6562877815454418,-0.6562877815454418,-3.201380703494933,-3.201380703494933,-3.201380703494933,0.0,0.0,0.0,-0.7728115794615924
74,2010-10-15,3.0956262559267254,-55.48108800652127,57.800969702339685,3.0956262559267254,3.0956262559267254,-4.303802506452263,-4.303802506452263,-4.303802506452263,-1.0535156581774767,-1.0535156581774767,-1.0535156581774767,-3.250286848274786,-3.250286848274786,-3.250286848274786,0.0,0.0,0.0,-1.208176250525538
75,2010-10-18,3.1279343069705536,-57.50024198161882,53.91381459886568,3.1279343069705536,3.1279343069705536,-3.7496182243768588,-3.7496182243768588,-3.7496182243768588,-0.21081261079968236,-0.21081261079968236,-0.21081261079968236,-3.538805613577176,-3.538805613577176,-3.538805613577176,0.0,0.0,0.0,-0.6216839174063051
76,2010-10-19,3.138703657318496,-59.503832085925964,52.45033197193196,3.138703657318496,3.138703657318496,-4.026302272900058,-4.026302272900058,-4.026302272900058,-0.33744240435404416,-0.33744240435404416,-0.33744240435404416,-3.6888598685460146,-3.6888598685460146,-3.6888598685460146,0.0,0.0,0.0,-0.8875986155815623
77,2010-10-20,3.149473007666439,-54.51861819462413,59.52706997201814,3.149473007666439,3.149473007666439,-4.047307222497161,-4.047307222497161,-4.047307222497161,-0.17967112601315896,-0.17967112601315896,-0.17967112601315896,-3.867636096484002,-3.867636096484002,-3.867636096484002,0.0,0.0,0.0,-0.8978342148307221
78,2010-10-21,3.160242358014382,-58.7529187189239,59.583121985563864,3.160242358014382,3.160242358014382,-4.731421103374652,-4.731421103374652,-4.731421103374652,-0.65628778154607,-0.65628778154607,-0.65628778154607,-4.075133321828582,-4.075133321828582,-4.075133321828582,0.0,0.0,0.0,-1.5711787453602701
79,2010-10-22,3.1710117083623244,-59.16204678740975,58.316652347485906,3.1710117083623244,3.1710117083623244,-5.36407694559296,-5.36407694559296,-5.36407694559296,-1.0535156581764347,-1.0535156581764347,-1.0535156581764347,-4.310561287416526,-4.310561287416526,-4.310561287416526,0.0,0.0,0.0,-2.193065237230636
80,2010-10-25,3.203319759406153,-61.38382691792628,55.667699859920084,3.203319759406153,3.203319759406153,-5.374975677119678,-5.374975677119678,-5.374975677119678,-0.2108126108001326,-0.2108126108001326,-0.2108126108001326,-5.164163066319546,-5.164163066319546,-5.164163066319546,0.0,0.0,0.0,-2.1716559177135246
81,2010-10-26,3.2140891097540956,-63.0900165424789,56.120729897367326,3.2140891097540956,3.2140891097540956,-5.824380190229507,-5.824380190229507,-5.824380190229507,-0.3374424043547631,-0.3374424043547631,-0.3374424043547631,-5.486937785874744,-5.486937785874744,-5.486937785874744,0.0,0.0,0.0,-2.610291080475412
82,2010-10-27,3.2248584601020385,-54.408225431824235,58.35520728555586,3.2248584601020385,3.2248584601020385,-6.001120376806025,-6.001120376806025,-6.001120376806025,-0.1796711260135867,-0.1796711260135867,-0.1796711260135867,-5.821449250792438,-5.821449250792438,-5.821449250792438,0.0,0.0,0.0,-2.7762619167039864
83,2010-10-28,3.2356278104499814,-61.18123914098321,54.15257922792125,3.2356278104499814,3.2356278104499814,-6.818505713589417,-6.818505713589417,-6.818505713589417,-0.656287781544705,-0.656287781544705,-0.656287781544705,-6.162217932044712,-6.162217932044712,-6.162217932044712,0.0,0.0,0.0,-3.5828779031394355
84,2010-10-29,3.2463971607979243,-62.529233320873715,50.59056030926989,3.2463971607979243,3.2463971607979243,-7.556699118491698,-7.556699118491698,-7.556699118491698,-1.0535156581757177,-1.0535156581757177,-1.0535156581757177,-6.503183460315981,-6.503183460315981,-6.503183460315981,0.0,0.0,0.0,-4.310301957693774
85,2010-11-01,3.2787052118417526,-63.13158329168393,52.536117456800554,3.2787052118417526,3.2787052118417526,-7.671166470058364,-7.671166470058364,-7.671166470058364,-0.21081261079975466,-0.21081261079975466,-0.21081261079975466,-7.460353859258609,-7.460353859258609,-7.460353859258609,0.0,0.0,0.0,-4.392461258216612
86,2010-11-02,3.2894745621896955,-62.82164283430137,53.353663523154694,3.2894745621896955,3.2894745621896955,-8.071477922999744,-8.071477922999744,-8.071477922999744,-0.3374424043539521,-0.3374424043539521,-0.3374424043539521,-7.734035518645791,-7.734035518645791,-7.734035518645791,0.0,0.0,0.0,-4.782003360810048
87,2010-11-03,3.300243912537638,-64.15768509277224,50.62262891785758,3.300243912537638,3.300243912537638,-8.15290346131845,-8.15290346131845,-8.15290346131845,-0.1796711260140144,-0.1796711260140144,-0.1796711260140144,-7.973232335304436,-7.973232335304436,-7.973232335304436,0.0,0.0,0.0,-4.852659548780812
88,2010-11-04,3.311013262885581,-61.733209250132205,54.22868464893376,3.311013262885581,3.311013262885581,-8.827443352333562,-8.827443352333562,-8.827443352333562,-0.6562877815429197,-0.6562877815429197,-0.6562877815429197,-8.171155570790644,-8.171155570790644,-8.171155570790644,0.0,0.0,0.0,-5.516430089447981
89,2010-11-05,3.3217826132335233,-65.97764184768563,53.14323963987429,3.3217826132335233,3.3217826132335233,-9.374946511093668,-9.374946511093668,-9.374946511093668,-1.0535156581770164,-1.0535156581770164,-1.0535156581770164,-8.321430852916652,-8.321430852916652,-8.321430852916652,0.0,0.0,0.0,-6.053163897860145
90,2010-11-08,3.354090664277352,-60.94949417523804,55.14324828842646,3.354090664277352,3.354090664277352,-8.642805497891475,-8.642805497891475,-8.642805497891475,-0.21081261079937683,-0.21081261079937683,-0.21081261079937683,-8.431992887092097,-8.431992887092097,-8.431992887092097,0.0,0.0,0.0,-5.288714833614122
91,2010-11-09,3.364860014625295,-64.41593508502356,53.38378471769953,3.364860014625295,3.364860014625295,-8.678814572444315,-8.678814572444315,-8.678814572444315,-0.3374424043546711,-0.3374424043546711,-0.3374424043546711,-8.341372168089645,-8.341372168089645,-8.341372168089645,0.0,0.0,0.0,-5.31395455781902
92,2010-11-10,3.3756293442631167,-60.52274144187092,52.423920608941124,3.3756293442631167,3.3756293442631167,-8.362096821360701,-8.362096821360701,-8.362096821360701,-0.17967112601394256,-0.17967112601394256,-0.17967112601394256,-8.18242569534676,-8.18242569534676,-8.18242569534676,0.0,0.0,0.0,-4.986467477097585
93,2010-11-11,3.3863986739009384,-67.14300784321476,48.150101800581346,3.3863986739009384,3.3863986739009384,-8.610337770270084,-8.610337770270084,-8.610337770270084,-0.656287781543968,-0.656287781543968,-0.656287781543968,-7.954049988726116,-7.954049988726116,-7.954049988726116,0.0,0.0,0.0,-5.223939096369145
94,2010-11-12,3.39716800353876,-63.722826630499306,48.65009681737491,3.39716800353876,3.39716800353876,-8.70983833517812,-8.70983833517812,-8.70983833517812,-1.0535156581762994,-1.0535156581762994,-1.0535156581762994,-7.656322677001821,-7.656322677001821,-7.656322677001821,0.0,0.0,0.0,-5.312670331639359
95,2010-11-15,3.429475992452225,-63.47017312735446,55.024338680348365,3.429475992452225,3.429475992452225,-6.576651223409538,-6.576651223409538,-6.576651223409538,-0.21081261079982724,-0.21081261079982724,-0.21081261079982724,-6.365838612609711,-6.365838612609711,-6.365838612609711,0.0,0.0,0.0,-3.147175230957313
96,2010-11-16,3.4402453220900466,-61.26108720016602,57.629582351874454,3.4402453220900466,3.4402453220900466,-6.152815120238632,-6.152815120238632,-6.152815120238632,-0.33744240435360445,-0.33744240435360445,-0.33744240435360445,-5.815372715885028,-5.815372715885028,-5.815372715885028,0.0,0.0,0.0,-2.7125697981485852
97,2010-11-17,3.4510146517278684,-59.27039288407133,52.45483155792778,3.4510146517278684,3.4510146517278684,-5.393218759368776,-5.393218759368776,-5.393218759368776,-0.17967112601328825,-0.17967112601328825,-0.17967112601328825,-5.213547633355487,-5.213547633355487,-5.213547633355487,0.0,0.0,0.0,-1.9422041076409076
98,2010-11-18,3.46178398136569,-58.25009925223462,54.41561064448627,3.46178398136569,3.46178398136569,-5.2233703115920775,-5.2233703115920775,-5.2233703115920775,-0.6562877815445964,-0.6562877815445964,-0.6562877815445964,-4.567082530047481,-4.567082530047481,-4.567082530047481,0.0,0.0,0.0,-1.7615863302263874
99,2010-11-19,3.472553311003512,-57.08171005003669,55.01801165434336,3.472553311003512,3.472553311003512,-4.937001248420599,-4.937001248420599,-4.937001248420599,-1.0535156581755825,-1.0535156581755825,-1.0535156581755825,-3.8834855902450167,-3.8834855902450167,-3.8834855902450167,0.0,0.0,0.0,-1.4644479374170873
100,2010-11-22,3.504861299916977,-54.26258417875504,59.086417122081805,3.504861299916977,3.504861299916977,-1.904358556438607,-1.904358556438607,-1.904358556438607,-0.2108126107994493,-0.2108126107994493,-0.2108126107994493,-1.6935459456391577,-1.6935459456391577,-1.6935459456391577,0.0,0.0,0.0,1.60050274347837
101,2010-11-23,3.5156306295547988,-55.703571150266754,59.1181712723898,3.5156306295547988,3.5156306295547988,-1.2841385540007226,-1.2841385540007226,-1.2841385540007226,-0.3374424043543233,-0.3374424043543233,-0.3374424043543233,-0.9466961496463991,-0.9466961496463991,-0.9466961496463991,0.0,0.0,0.0,2.231492075554076
102,2010-11-24,3.5263999591926205,-55.01680734263911,60.02482188136767,3.5263999591926205,3.5263999591926205,-0.3860042506397434,-0.3860042506397434,-0.3860042506397434,-0.17967112601429855,-0.17967112601429855,-0.17967112601429855,-0.20633312462544484,-0.20633312462544484,-0.20633312462544484,0.0,0.0,0.0,3.140395708552877
103,2010-11-26,3.547938618468264,-53.18334913504184,61.228041715603375,3.547938618468264,3.547938618468264,0.16726518329324455,0.16726518329324455,0.16726518329324455,-1.0535156581768808,-1.0535156581768808,-1.0535156581768808,1.2207808414701256,1.2207808414701256,1.2207808414701256,0.0,0.0,0.0,3.7152038017615086
104,2010-11-29,3.580246607381729,-48.54929114538695,59.69740798797456,3.580246607381729,3.580246607381729,2.904207128120214,2.904207128120214,2.904207128120214,-0.21081261080074581,-0.21081261080074581,-0.21081261080074581,3.11501973892096,3.11501973892096,3.11501973892096,0.0,0.0,0.0,6.484453735501943
105,2010-11-30,3.591015937019551,-49.338822467551154,63.63329297206606,3.591015937019551,3.591015937019551,3.319233374305308,3.319233374305308,3.319233374305308,-0.3374424043550421,-0.3374424043550421,-0.3374424043550421,3.6566757786603503,3.6566757786603503,3.6566757786603503,0.0,0.0,0.0,6.9102493113248595
106,2010-12-01,3.6017852666573726,-48.30259038849424,66.77915074157218,3.6017852666573726,3.6017852666573726,3.966833075220918,3.966833075220918,3.966833075220918,-0.1796711260131445,-0.1796711260131445,-0.1796711260131445,4.1465042012340625,4.1465042012340625,4.1465042012340625,0.0,0.0,0.0,7.568618341878291
107,2010-12-02,3.6125545962951944,-46.460578111777856,63.55386706660391,3.6125545962951944,3.6125545962951944,3.925847442800626,3.925847442800626,3.925847442800626,-0.6562877815442797,-0.6562877815442797,-0.6562877815442797,4.582135224344906,4.582135224344906,4.582135224344906,0.0,0.0,0.0,7.53840203909582
108,2010-12-03,3.623323925933016,-47.766433776049546,65.24899822046387,3.623323925933016,3.623323925933016,3.90895608402219,3.90895608402219,3.90895608402219,-1.053515658176164,-1.053515658176164,-1.053515658176164,4.962471742198353,4.962471742198353,4.962471742198353,0.0,0.0,0.0,7.5322800099552065
109,2010-12-06,3.655631914846481,-50.90099277076921,68.1595091962455,3.655631914846481,3.655631914846481,5.569098953077972,5.569098953077972,5.569098953077972,-0.21081261080036798,-0.21081261080036798,-0.21081261080036798,5.779911563878341,5.779911563878341,5.779911563878341,0.0,0.0,0.0,9.224730867924453
110,2010-12-07,3.6664012444843026,-47.549451236694665,65.14015061610814,3.6664012444843026,3.6664012444843026,5.615968941044978,5.615968941044978,5.615968941044978,-0.3374424043539756,-0.3374424043539756,-0.3374424043539756,5.953411345398954,5.953411345398954,5.953411345398954,0.0,0.0,0.0,9.282370185529281
111,2010-12-08,3.6771705741221243,-50.39268439287087,69.35072861130391,3.6771705741221243,3.6771705741221243,5.905007711706602,5.905007711706602,5.905007711706602,-0.1796711260146544,-0.1796711260146544,-0.1796711260146544,6.084678837721256,6.084678837721256,6.084678837721256,0.0,0.0,0.0,9.582178285828727
112,2010-12-09,3.687939903759946,-51.95320293072373,68.7011346469845,3.687939903759946,3.687939903759946,5.523250153295355,5.523250153295355,5.523250153295355,-0.656287781544908,-0.656287781544908,-0.656287781544908,6.179537934840263,6.179537934840263,6.179537934840263,0.0,0.0,0.0,9.211190057055301
113,2010-12-10,3.698709233397768,-47.015430992961356,64.65180055919205,3.698709233397768,3.698709233397768,5.19108695673307,5.19108695673307,5.19108695673307,-1.053515658175122,-1.053515658175122,-1.053515658175122,6.244602614908192,6.244602614908192,6.244602614908192,0.0,0.0,0.0,8.889796190130838
114,2010-12-13,3.731017222311233,-49.32904841374314,65.79765274247904,3.731017222311233,3.731017222311233,6.124786053976381,6.124786053976381,6.124786053976381,-0.21081261079914387,-0.21081261079914387,-0.21081261079914387,6.3355986647755245,6.3355986647755245,6.3355986647755245,0.0,0.0,0.0,9.855803276287613
